t_stamp,Inv-01,Inv-02,Inv-03,Inv-04,Inv-05,Inv-06,Inv-07,Inv-08,Inv-09,Inv-10,Inv-11,Inv-12,Inv-13,Inv-14,Inv-15,Inv-16,Inv-17,Inv-18,Inv-19,Inv-20,Inv-21,Inv-22,Inv-23,Inv-24,Inv-25,Inv-26,Inv-27,Inv-28,Inv-29,Inv-30,Inv-31,Inv-32,Inv-33,Inv-34,Inv-35,Inv-36,Inv-37,Inv-38,Inv-39,Inv-40,Inv-41,Inv-42,Inv-43,Inv-44,Inv-45,Inv-46,Inv-47,Inv-48,Inv-49,Inv-50,Inv-51,Inv-52,Inv-53,Inv-54,Inv-55,Inv-56,Inv-57,Inv-58,Inv-59,Inv-60,Inv-61,Inv-62,Inv-63,farm,MET-farm,Month,Week,Day
2024-11-01 10:00:00,3.129603814011493,3.1516309235525286,3.0997217044336014,3.084323597623845,3.0872199164493783,3.0831812977293356,3.060429945502426,3.096418815729647,3.102656251023275,3.1065661079653872,3.1550237761022966,3.0940725981039945,3.0691852581225056,3.109362923457485,3.0811456516272213,3.057401496910622,3.0818196137697775,0.0,3.0889562032673874,3.096239736905434,3.064766065464048,3.1028039442378517,3.096362268612787,3.132314266820947,3.0976483516020545,3.0748333913635832,3.0918669198058732,3.080538669093226,3.0823472238694096,3.0761766395218024,3.0848618635355955,3.0898603508825837,3.095827961121356,0.0,3.1000758696570436,3.099183992867249,3.1309166575598946,3.083532977697721,3.108388197152477,3.1094058770369646,0.0,3.085745754781454,3.1021699950348274,3.061726262090816,3.095516526156976,3.196322010964419,3.123512228046959,3.154408025361946,3.1313009085820935,3.0965348610129046,3.1429902403725904,3.160330571511443,3.109133243058181,3.1431792120553266,3.1465036463911127,3.1464896425770688,3.169952757501077,3.1328614357085525,3.0289806318090746,3.16322076117003,3.145372970817031,3.107135873159503,1.3368107025034068,184.61686938085688,723.0443448242135,November,44,5
2024-11-01 11:00:00,2.1992216715479302,2.2205749673177753,2.121259213178344,2.120700651479606,2.1360088240067854,2.139389312322426,2.1583591198296346,2.166742368837397,2.1747923993551024,2.183656640568332,2.220898688374956,2.107553089275025,2.0988687488272824,2.1497494432114395,2.1337759819513873,2.1229494864136202,2.1456797603299185,0.0,2.166168742934319,2.180473878678713,2.1661432116784374,2.1935806810903347,2.1840710545590523,2.164315960999944,2.1422795387615667,2.1359935645185257,2.1591737140144756,2.15171528259898,2.1575653105437445,2.16011159022996,2.1774345391568377,2.185132088306476,2.1975954465805008,0.0,2.1428588953524623,2.1475682189847642,2.1858567790211296,2.1372804207321825,2.1657690855792353,2.168378230171038,0.0,2.1698137630973915,2.1888830038467924,2.1680568865255565,2.190597360710884,2.267605357333678,2.1853572217966057,2.221803156466748,2.2095535909196737,2.1929546659384727,2.235979555693818,2.2473395545474433,2.2113106035101597,2.237717341354079,2.241141131901087,2.237101003235229,2.2627011146725433,2.233274559036579,2.147837850421235,2.2530263701047843,2.2415159765396298,2.2157102229460124,2.233562259856799,130.86248915177484,510.96601313142787,November,44,5
2024-11-01 12:00:00,1.938278364616188,1.9520527355998187,1.85898235913285,1.8664872368924579,1.8778962776869141,1.8727400402116778,1.889539779242267,1.8963409904679627,1.9020712152672627,1.9034388872397183,1.9321366879792694,1.848486371705336,1.8420211691563615,1.8872336457577463,1.8714280768982574,1.860168921994542,1.879223711456297,0.0,1.8895997229391426,1.9003671998456524,1.8872525162635885,1.9069293524636792,1.8900648052651288,1.8977484255497756,1.8752230152911988,1.8637905541670408,1.8829237989088294,1.877088555636199,1.8774788575452226,1.8779025580011157,1.887235472155116,1.8908963876242424,1.9037342103785602,0.0,1.8739747037096208,1.8674756465349147,1.899296426330083,1.8672669907327344,1.8801132828687601,1.888737635344169,0.0,1.8997042595164195,1.9069311080758327,1.8894917717371533,1.8941083060831636,1.961950835699632,1.8992714499747776,1.9456204988363337,1.9241182046280458,1.898489139400255,1.930089057246099,1.9592869105678918,1.9192482568489275,1.9341216109222736,1.9305273433427534,1.9485485918962187,1.9663763707134512,1.9299665913273587,1.8576323841583897,1.9465541005963283,1.942481202816846,1.9150517261662012,1.9195691104108838,113.98276541982491,436.80880129815387,November,44,5
2024-11-01 13:00:00,1.7324642504810916,1.7471250643094287,1.6997710423424406,1.7099138073778308,1.707058936349798,1.6939293173647287,1.7043101940126324,1.7041235632386305,1.7087721005523966,1.704413369572043,1.7279385577175745,1.7213184746174943,1.7138435606562405,1.7291856549857103,1.7086667609084973,1.6909708956156404,1.7018316996372895,0.0,1.699678391156717,1.701618445710749,1.6876034591222848,1.7001703621491995,1.681412583706704,1.763139361699437,1.7439617515600947,1.70454562605773,1.7113372036931047,1.701514396994879,1.6994539349839495,1.692382567956006,1.6926562978564883,1.6954098372105926,1.6971414821839608,0.0,1.738762159805538,1.7333567934846852,1.7495563253756095,1.7073217569993302,1.7220146595704497,1.7172821254657917,0.0,1.7149467962719083,1.7149734038794584,1.7003487632396663,1.6953558576539534,1.751189704507673,1.7362747943770847,1.7489025460412844,1.7247138394872552,1.696328942019537,1.7163761470118009,1.7465731793221027,1.709057352759318,1.720090459378082,1.714714347615477,1.7322387092126,1.742263777309691,1.7078423633876114,1.6319210283691241,1.7267350349956962,1.720430514332067,1.6935331516639218,1.6985058122614498,102.78927329757953,380.17473078910825,November,44,5
2024-11-01 14:00:00,0.9890623536278756,0.9910034927224538,0.8925060868826179,0.9070505381433763,0.9124622840165278,0.9091928932363343,0.9239579238607313,0.9296291681972727,0.9430012566658648,0.9489106495342672,0.9689589007597835,0.8751290612429222,0.8682544705923647,0.9001940599028762,0.8954255477547978,0.8911145923538791,0.9027134034548624,0.0,0.9152421471433448,0.9217579629261522,0.9209582186468795,0.9343771813631552,0.9343190574015112,0.8875743411115516,0.8810973043848035,0.885086019805092,0.8943064491722044,0.8961628943109095,0.9038109707014614,0.9056320847181035,0.9107404053210616,0.918352423306154,0.9245842975188939,0.0,0.8719071287578424,0.8823790714190127,0.8835049510865131,0.879167241788598,0.8796537959077203,0.8888271761460269,0.0,0.9043935394144278,0.9113387913375496,0.9086989326241017,0.912055538840601,0.950858694767634,0.8808614653941105,0.9110257333098027,0.9056065812211301,0.8994357452390187,0.9197533486463885,0.9114246749014366,0.8948196433767994,0.9100566376217483,0.9096271791355127,0.8987349058111191,0.9096355177727625,0.8971435812862903,0.8226416519624239,0.8801493772238124,0.8896434140746213,0.8788944964965922,0.88828202463708,54.363089280980766,202.407157345842,November,44,5
2024-11-01 15:00:00,0.6368495789528602,0.6403848967432153,0.5943194549568821,0.6017744220606253,0.6032221576642598,0.5956442895208892,0.604007361410997,0.6046196485335685,0.6133015596604543,0.6119329544335026,0.6243917070882611,0.6001893756292856,0.5952272283018817,0.603515551281388,0.5985436568297284,0.5929142743148041,0.5972533494898008,0.0,0.6006668983876023,0.6030404756096299,0.5997173401131615,0.6054765992037723,0.6047642320564459,0.6132837337223302,0.6084184157127279,0.596001123485773,0.5988055855855375,0.5977514864297827,0.5985776355377804,0.5975364681470327,0.5974618001536487,0.600191323749468,0.6018394738130062,0.0,0.6078428758329246,0.6056729993091563,0.6115059619098834,0.5972752262854087,0.5995476789149634,0.6003562352596665,0.0,0.6053546223969958,0.6082550104008921,0.6030462150415038,0.6018164490477468,0.6251723697551943,0.605678656852251,0.6179720384480846,0.6092589759967487,0.5999349599607946,0.6132511343544301,0.6280619553799373,0.6125630247454795,0.6217024835978797,0.6192998351651933,0.6280900461459561,0.6333974258801214,0.6232851104239798,0.5868506274138556,0.630679108139187,0.6375278105543027,0.6264778648266038,0.6333563952990123,36.53485715591825,147.3656881702662,November,44,5
2024-11-01 16:00:00,0.46218160140556164,0.473240070783634,0.4721974180137046,0.47225855964626645,0.4703168237351604,0.45755225326990473,0.4661453093805676,0.4758468604484538,0.4649279084537051,0.45851355508928415,0.4532565350113248,0.51852686811446,0.5012236062217114,0.48933634369962864,0.47445204886897135,0.4657717187507062,0.4698868647558088,0.0,0.4741207822465499,0.4702510942490341,0.4563755711916114,0.44748963083978716,0.44655002094168655,0.529088374199192,0.5169589224197658,0.47805531269427826,0.4862058646033803,0.48828912958589216,0.48418005917304274,0.4702990875971047,0.45981824126610676,0.4587157698531836,0.4574349792385728,0.0,0.5188487114202909,0.5002695934752602,0.5154988163362496,0.4739523663129769,0.5059612921021553,0.5041789550596543,0.0,0.47872234496417904,0.4735404074588987,0.46672547889109217,0.46108229464697587,0.47208211694677793,0.49942705328710696,0.47851631626507773,0.471759639072304,0.4616941466486603,0.45538012688662116,0.4684155164532377,0.4587998807331884,0.4536043549647206,0.4498608285681977,0.4617579398121403,0.46626588963666904,0.45839819656141745,0.4293447521589689,0.4806014645507213,0.4760046136301819,0.4581061903345246,0.4539646400558752,28.422231112982164,109.79505680759834,November,44,5
2024-11-01 17:00:00,0.3674871536460612,0.3844445296873477,0.3358082388050886,0.3467890291809968,0.360458405286369,0.3472262730694404,0.36158171683847073,0.36970100624869506,0.35488846264413526,0.3658539081731407,0.3717602810111179,0.3298316221885276,0.33271895698219345,0.35487563636297975,0.34458659825875987,0.34401183215852466,0.3458985853060467,0.0,0.3465875015888716,0.3622326668460706,0.36448495998487745,0.35237333331080806,0.36571907802027315,0.35883591430848527,0.354813264871987,0.3429384134965864,0.34313687067586784,0.34847156503697674,0.3572806029420958,0.3521048863469534,0.3527252139761001,0.3649821649195142,0.3666339043486862,0.0,0.3501611164018439,0.3456952060559453,0.3582040900498893,0.3142240288912617,0.3498756621100702,0.34852604397637565,0.0,0.35504692326164067,0.35933071462769317,0.3608869320448485,0.36170429698511863,0.3800355938067014,0.309045898103867,0.3220260954659367,0.3433193488559871,0.3520636363316745,0.36520664302181927,0.3385602172757806,0.3632994090741862,0.35829172520088814,0.3640453739385486,0.34570973465215044,0.3683752996385846,0.36974406045421704,0.28444763828275044,0.3806679273024697,0.3700651015275989,0.365405341287219,0.3675258746860021,21.20273250983312,95.15074675164288,November,44,5
2024-11-01 18:00:00,-0.003052020623940071,-0.00279642020524398,-0.0036285172145168404,-0.003251534307270288,-0.001858261959251443,-0.0031168622413853555,-0.0034145298976198768,-0.0031764299438483403,-0.0020574158871304754,-0.003345704599248701,-0.00316472526138157,-0.002772470651955498,-0.0023741061680245604,-0.0029139312976525066,-0.0032638820248471435,-0.0034696514557451858,-0.003684092769586912,0.0,-0.0034472754161720127,-0.0035811868879703354,-0.00337580733093895,-0.003233946818168306,-0.003978773706086076,-0.0026056922163813557,-0.002879241545165109,-0.0030006197310847894,-0.0030885127623414676,-0.003680537408615636,-0.003171603918850984,-0.003432092403704415,-0.003465368811377223,-0.0034324654834315704,-0.0026991504923626324,0.0,-0.0029935165040474673,-0.002425808383829117,-0.0030267912461857793,-0.0031228957788924762,-0.002581021625450548,-0.002119538658305213,0.0,-0.002170945102942149,-0.0029010403382407988,-0.003029459710037816,-0.0031945172320937323,-0.0029313904018037377,-0.00333428722148253,-0.002554743932525423,-0.002930217865518394,-0.0027068939786192114,-0.0022754082593126976,-0.003126942333745598,-0.002546791005305944,-0.003118086131650999,-0.0024700467843779203,-0.002698627375736276,-0.002362157484754093,-0.0028482973021706414,-0.0031365403926637255,-0.00217011788747569,-0.0029832876239388943,-0.002732224815183231,-0.0028177366872884713,-0.17772216350487818,1.6931312545207744,November,44,5
2024-11-01 19:00:00,-0.007794052161473696,-0.007765104616751121,-0.0077571700104111,-0.007875871127217179,-0.006657451864804721,-0.007804342388769547,-0.007515487075554558,-0.007805762950900286,-0.006133862643035069,-0.007790606170601004,-0.007782301121630114,-0.007393837685101076,-0.007307168682904583,-0.007704541757426641,-0.007689605521653568,-0.007719958638696416,-0.007717184968582034,0.0,-0.007452280180217318,-0.007624504080826871,-0.00768450315672438,-0.007750643613487638,-0.007617393775267941,-0.007459950799339688,-0.007277203774193896,-0.007767314087054906,-0.007855579920449657,-0.007627171156733495,-0.00772166817106225,-0.007559551011364881,-0.007625542402790727,-0.007647910808664126,-0.007690448837286823,0.0,-0.00724111302960609,-0.00737293134092628,-0.007315825298448718,-0.0071470207401599165,-0.0072624407540084306,-0.007303060642069641,0.0,-0.007353546323719246,-0.006701979790766784,-0.007269016422994073,-0.007299650043804993,-0.006979649374305118,-0.007189976540352084,-0.007184006015566738,-0.0071092253210152225,-0.00717013169682955,-0.006364620226774534,-0.006979144439763679,-0.007186608135628008,-0.006943755995555115,-0.007323848872089745,-0.007324708149095256,-0.007259713024887236,-0.007279764672276385,-0.007223299305401703,-0.007180732129925322,-0.007198255218360117,-0.007132848013158822,-0.00736812960497366,-0.4432409762834398,0.40367279039221377,November,44,5
2024-11-01 20:00:00,-0.008370903094514538,-0.008280131325675674,-0.00847185100153626,-0.00843800359312033,-0.006984277478286506,-0.008389252010470378,-0.008217829370748051,-0.008369221182262432,-0.006599051979612673,-0.008395936771965522,-0.008395836839895749,-0.007894310676008522,-0.007804710610687753,-0.008249894240869395,-0.008334820955188295,-0.008303814115855677,-0.008425810631457082,0.0,-0.008096371655556177,-0.008351261723789626,-0.008349121234372894,-0.008316110340657691,-0.008368286401026426,-0.007964111144827236,-0.007804944340695391,-0.008313428274940603,-0.008364776287075628,-0.008370642854749501,-0.008297568222700289,-0.008273127059146337,-0.008308640696031199,-0.00833272127136672,-0.008219881448041942,0.0,-0.007929656649087432,-0.007862005274947013,-0.007887541111048611,-0.007708054369679182,-0.007795192497425446,-0.007796194177630384,0.0,-0.007847110816330887,-0.007384674608275546,-0.0078250391531869,-0.007865603245842486,-0.007694734396340154,-0.007922081381814971,-0.007745308490112602,-0.007752885422919558,-0.007675176718723678,-0.006954725483336343,-0.006402942926381824,-0.007747236623881066,-0.007657476112070494,-0.007897575401210208,-0.007882351860736537,-0.007818326493988942,-0.007903731910680967,-0.007875023925336766,-0.007759280103823277,-0.00789615803135392,-0.007668899041618319,-0.007982975127326035,-0.47779461018824204,0.5242697033530642,November,44,5
